college_Tier,name,avg_Parent_Rank,avg_Student_Rank,pc_Parents_Q1,pc_Parents_Q5,pc_Students_Q1,pc_Students_Q5
Selective - Highly Selective,Samford University,0.778567163,0.60009754,2.8684683,59.788519,15.946247,34.341806
Selective - Highly Selective,Sam Houston State University,0.611922258,0.62728924,9.0871245,31.490713,9.9118546,29.659003
Selective - Highly Selective,Salve Regina University,0.753249732,0.65648448,3.8571522,54.124689,11.195073,41.0992
Selective - Highly Selective,Salem State University,0.635438447,0.61515796,7.0403665,30.285266,9.7455554,30.10965
Selective - Highly Selective,Salem College,0.634742401,0.53376955,6.0231831,33.055484,17.880142,19.181068
Selective - Highly Selective,Saint Xavier University,0.616488908,0.63118809,8.9114934,28.411922,10.160057,34.905547
Selective - Highly Selective,Saint Vincent College & Seminary,0.658155052,0.67928898,4.3601524,29.777628,6.8105526,38.493571
Selective - Highly Selective,Saint Thomas University,0.392391042,0.5656184,28.582835,11.520006,15.209058,24.705234
Selective - Highly Selective,Saint Peter's University,0.50264401,0.63554788,20.468722,23.760471,11.023627,39.027059
Selective - Highly Selective,Saint Olaf College,0.778689906,0.6745522,1.8505208,58.460641,7.8955188,41.619861
Selective - Highly Selective,Saint Norbert College,0.727388263,0.66975087,2.4385825,46.470082,6.9913834,37.507254
Selective - Highly Selective,Saint Michael's College,0.746597185,0.68257058,2.3503955,53.038794,7.8612201,42.087889
Selective - Highly Selective,Saint Mary's University Of Minnesota,0.714185762,0.65316403,3.7649442,46.030757,7.1488127,37.041128
Selective - Highly Selective,Saint Mary's University,0.57787951,0.67985284,13.445237,28.445464,8.7897286,40.777615
Selective - Highly Selective,Saint Mary's College,0.785344791,0.61100221,1.8797312,59.343112,16.064906,32.754391
Selective - Highly Selective,Saint Louis University,0.756260582,0.71508449,3.1615227,55.594736,7.7222556,51.186585
Selective - Highly Selective,Saint Leo University,0.485035841,0.57920676,18.977496,14.602786,12.314431,24.853662
Selective - Highly Selective,Saint Joseph's University,0.805322176,0.73720855,2.7568903,67.012954,8.4205866,56.058252
Selective - Highly Selective,"Saint Joseph's College of Standish, ME",0.592625909,0.60237581,8.29482,21.646678,9.9610582,25.100213
Selective - Highly Selective,"Saint Joseph's College of Brooklyn, NY",0.665025952,0.71412063,5.6902714,37.336928,8.1081674,55.166161
Selective - Highly Selective,"Saint John's University of Queens, NY",0.556545941,0.69863933,14.343631,27.645272,9.8888114,52.982867
Selective - Highly Selective,"Saint John's University of Collegeville, MN",0.762046722,0.78385079,1.7423151,52.557862,3.5073757,61.584949
Selective - Highly Selective,Saint John Fisher College,0.643138286,0.66995788,6.337598,32.217789,7.2524078,37.814736
Selective - Highly Selective,Saint Francis University,0.611779222,0.69706905,6.4369574,24.985571,5.7800971,43.658108
Selective - Highly Selective,Saint Francis College,0.557689865,0.67268848,13.452873,24.983038,11.127981,47.931951
Selective - Highly Selective,Saint Augustine's University,0.391241006,0.49511999,26.413274,8.2655922,13.58217,10.19721
Selective - Highly Selective,Saint Anselm College,0.735582455,0.72976446,2.3297701,49.024686,6.6218592,53.604239
Selective - Highly Selective,Saginaw Valley State University,0.63075456,0.60756117,6.356924,29.592466,9.0183914,25.582716
Selective - Highly Selective,Sage Colleges,0.56714293,0.5557636,11.645994,26.091903,13.598451,23.080936
Selective - Highly Selective,"Rutgers, The State University Of New Jersey",0.670915276,0.71161544,7.9205558,44.673854,8.9410305,52.848643
Selective - Highly Selective,Rowan University,0.686375168,0.67623425,5.739709,43.924505,8.2098082,42.108339
Selective - Highly Selective,Roosevelt University,0.566469259,0.57676411,14.085454,27.544677,12.937918,27.49207
Selective - Highly Selective,Rollins College,0.730447161,0.60713106,5.6338571,53.287041,14.712408,37.415808
Selective - Highly Selective,Roger Williams University,0.736384778,0.67966741,3.3656135,49.955142,7.6999404,43.274048
Selective - Highly Selective,Rocky Mountain College,0.569736721,0.59965312,10.021361,23.408628,10.99528,31.453535
Selective - Highly Selective,Rockhurst University,0.7246782,0.69053715,4.2440601,47.432074,6.5060712,41.522515
Selective - Highly Selective,Rochester Institute Of Technology,0.67219041,0.71245182,6.3269168,38.681585,9.5157653,55.281281
Selective - Highly Selective,Roberts Wesleyan College,0.582765612,0.55001402,6.5850012,20.799278,13.525586,20.372866
Selective - Highly Selective,Roanoke College,0.738520353,0.64659476,2.9181179,51.460004,9.5071346,37.660205
Selective - Highly Selective,Ripon College,0.667111968,0.65841079,4.154465,34.403455,8.6192518,34.551293
Selective - Highly Selective,Rider University,0.689312805,0.67922711,5.8408838,45.004272,7.5352103,43.649095
Selective - Highly Selective,Richard Stockton College Of New Jersey,0.648585719,0.65661794,6.7839965,36.389396,9.2285417,39.341691
Selective - Highly Selective,Rhodes College,0.828914982,0.67339414,2.1719659,70.170319,10.570268,45.58695
Selective - Highly Selective,Rhode Island College,0.608247678,0.61554313,7.7854827,25.569779,7.8388408,30.237314
Selective - Highly Selective,Regis University,0.76142527,0.66598207,3.8272105,55.931127,7.8401498,38.869366
Selective - Highly Selective,Regis College,0.620889307,0.62314445,8.6421028,30.514804,10.136669,34.380955
Selective - Highly Selective,Ramapo College Of New Jersey,0.699278386,0.66132247,6.2429748,46.616822,9.7405821,41.98221
Selective - Highly Selective,Radford University,0.693791758,0.64459968,4.4043925,43.098563,8.2739115,33.610421
Selective - Highly Selective,Quinnipiac University,0.777924819,0.72772938,1.8561233,59.250844,7.0729032,55.189109
Selective - Highly Selective,Quincy University,0.634583147,0.62109649,4.9956851,29.396257,8.9452714,28.441447
Selective - Highly Selective,Purdue University,0.714940163,0.67134094,3.1833343,44.187617,9.0703994,43.215704
Selective - Highly Selective,Providence College,0.803498211,0.75701284,2.0467259,66.562217,6.6436239,62.164325
Selective - Highly Selective,Princeton University,0.854740735,0.79054838,2.0432552,76.754022,7.9506271,69.238418
Selective - Highly Selective,Presbyterian College,0.757189644,0.63992161,2.8914625,53.973806,9.8470777,33.338526
Selective - Highly Selective,Prairie View Agricultural & Mechanical University,0.435803572,0.56640655,21.610007,11.41497,10.172318,20.365641
Selective - Highly Selective,Portland State University,0.633657948,0.57309377,8.3449818,34.086895,14.350067,29.45374
Selective - Highly Selective,Point Park University,0.606177973,0.55001807,8.7637432,27.215004,10.307084,19.488302
Selective - Highly Selective,Point Loma Nazarene University,0.722694283,0.61900693,3.3031497,49.802041,13.246608,39.205801
Selective - Highly Selective,Plymouth State University Of The University System Of New Hampshire,0.669453281,0.61578459,4.4847354,38.207188,7.982441,27.447408
Selective - Highly Selective,Pitzer College,0.757056935,0.61444956,6.2417161,58.992445,12.571022,34.906781
Selective - Highly Selective,Pittsburg State University,0.589978784,0.62245107,6.6530652,21.946514,8.5611567,29.260829
Selective - Highly Selective,Piedmont College,0.616703265,0.55817306,7.293126,29.248017,10.80059,18.874159
Selective - Highly Selective,Philander Smith College,0.325997377,0.442828,35.311773,5.7856753,15.674797,4.5269441
Selective - Highly Selective,Philadelphia University,0.690497638,0.66871095,4.7852065,44.289574,9.4764993,43.892747
Selective - Highly Selective,Peru State College,0.523592988,0.57537234,9.5110506,9.6811399,8.6716302,20.786604
Selective - Highly Selective,Pepperdine University,0.751117965,0.67307276,4.315082,55.568922,13.899854,49.225008
Selective - Highly Selective,Pennsylvania State University,0.674660391,0.68118328,5.8273941,39.754629,8.6313769,44.837356
Selective - Highly Selective,Pennsylvania College Of Technology,0.571807741,0.6134333,8.4000356,19.866848,8.8575691,29.391974
